timestamp,device_id,seq_num,msg_type,temperature,humidity
2025-12-04 02:01:18,1001,9,DATA,22.45,63.17
2025-12-04 02:01:18,1001,10,DATA,21.28,56.6
2025-12-04 02:01:18,1001,11,DATA,23.4,56.31
2025-12-04 02:01:19,1001,12,DATA,24.68,54.68
2025-12-04 02:01:19,1001,13,DATA,23.17,59.67
2025-12-04 02:01:19,1001,14,DATA,20.33,58.29
2025-12-04 02:01:20,1001,15,DATA,24.67,45.57
2025-12-04 02:01:20,1001,16,DATA,21.77,54.07
2025-12-04 02:01:21,1001,17,DATA,24.27,51.49
2025-12-04 02:01:21,1001,18,DATA,22.35,62.1
2025-12-04 02:01:22,1001,19,DATA,20.09,64.12
2025-12-04 02:01:22,1001,20,DATA,19.35,56.2
2025-12-04 02:01:23,1001,21,DATA,19.34,62.59
2025-12-04 02:01:23,1001,22,DATA,23.5,50.66
2025-12-04 02:01:23,1001,23,DATA,22.31,55.7
2025-12-04 02:01:24,1001,24,DATA,21.81,46.79
2025-12-04 02:01:24,1001,25,DATA,19.05,53.45
2025-12-04 02:01:25,1001,26,DATA,21.48,61.84
2025-12-04 02:01:25,1001,27,DATA,21.09,50.22
2025-12-04 02:01:26,1001,28,DATA,21.34,60.38
2025-12-04 02:01:27,1001,29,DATA,19.72,46.24
2025-12-04 02:01:27,1001,30,DATA,24.11,54.38
2025-12-04 02:01:27,1001,31,DATA,21.62,47.17
2025-12-04 02:01:27,1001,32,DATA,24.7,56.35
2025-12-04 02:01:28,1001,33,DATA,21.3,46.85
2025-12-04 02:01:29,1001,34,DATA,24.69,46.1
2025-12-04 02:01:29,1001,35,DATA,23.83,52.27
2025-12-04 02:01:29,1001,36,DATA,23.96,61.21
